Year,HBR,HBRQF,AgeGroup,AgeGroupQF,Sex,SexQF,Diagnosis,NumberOfDeaths,NumberOfDeathsQF,CrudeRate,CrudeRateQF,EASR
2015,S08000017,,65-74 years,,Males,,Heart Failure,0,,0,,0
2015,S08000017,,65-74 years,,Females,,Heart Failure,0,,0,,0
2015,S08000017,,75plus years,,Males,,Heart Failure,3,,42.8326670474015,,50.86340898697877
2015,S08000017,,75plus years,,Females,,Heart Failure,6,,65.8111220796315,,67.73207760555988
2015,S08000019,,0-44 years,,Males,,Heart Failure,0,,0,,0
2015,S08000019,,0-44 years,,Females,,Heart Failure,0,,0,,0
2015,S08000019,,45-64 years,,Males,,Heart Failure,0,,0,,0
2015,S08000019,,45-64 years,,Females,,Heart Failure,0,,0,,0
2015,S08000019,,65-74 years,,Males,,Heart Failure,0,,0,,0
2015,S08000019,,65-74 years,,Females,,Heart Failure,0,,0,,0
2015,S08000019,,75plus years,,Males,,Heart Failure,8,,81.5078960774325,,91.40769674127004
2015,S08000019,,75plus years,,Females,,Heart Failure,4,,28.4171639670361,,28.89871809037693
2015,S08000020,,0-44 years,,Males,,Heart Failure,0,,0,,0
2015,S08000020,,0-44 years,,Females,,Heart Failure,0,,0,,0
2015,S08000020,,45-64 years,,Males,,Heart Failure,0,,0,,0
2015,S08000020,,45-64 years,,Females,,Heart Failure,0,,0,,0
2015,S08000020,,65-74 years,,Males,,Heart Failure,2,,7.35240055878244,,7.597223346936963
2015,S08000020,,65-74 years,,Females,,Heart Failure,2,,6.92568737447192,,7.043658988342132
2015,S08000020,,75plus years,,Males,,Heart Failure,11,,60.1027210140968,,76.40390455363567
2015,S08000020,,75plus years,,Females,,Heart Failure,16,,61.1995104039168,,57.61162213408022
2015,S08000022,,0-44 years,,Males,,Heart Failure,0,,0,,0
2015,S08000022,,0-44 years,,Females,,Heart Failure,1,,1.31584141479269,,1.2501652004014816
2015,S08000022,,45-64 years,,Males,,Heart Failure,0,,0,,0
2015,S08000022,,45-64 years,,Females,,Heart Failure,0,,0,,0
2015,S08000022,,65-74 years,,Males,,Heart Failure,0,,0,,0
2015,S08000022,,65-74 years,,Females,,Heart Failure,0,,0,,0
2015,S08000022,,75plus years,,Males,,Heart Failure,8,,63.3462665294164,,86.33175894158778
2015,S08000022,,75plus years,,Females,,Heart Failure,16,,89.7162722888864,,86.18244101563143
2015,S08000024,,0-44 years,,Males,,Heart Failure,0,,0,,0
2015,S08000024,,0-44 years,,Females,,Heart Failure,0,,0,,0
2015,S08000024,,45-64 years,,Males,,Heart Failure,0,,0,,0
2015,S08000024,,45-64 years,,Females,,Heart Failure,2,,1.77757236941509,,1.945146858587824
2015,S08000024,,65-74 years,,Males,,Heart Failure,0,,0,,0
2015,S08000024,,65-74 years,,Females,,Heart Failure,1,,2.47365556819868,,2.759884526431414
2015,S08000024,,75plus years,,Males,,Heart Failure,20,,80.141048244911,,98.20563544235192
2015,S08000024,,75plus years,,Females,,Heart Failure,31,,83.0253361186994,,77.730332389105
2015,S08000025,,0-44 years,,Males,,Heart Failure,0,,0,,0
2015,S08000025,,0-44 years,,Females,,Heart Failure,0,,0,,0
2015,S08000025,,45-64 years,,Males,,Heart Failure,0,,0,,0
2015,S08000025,,45-64 years,,Females,,Heart Failure,0,,0,,0
2015,S08000025,,65-74 years,,Males,,Heart Failure,0,,0,,0
2015,S08000025,,65-74 years,,Females,,Heart Failure,0,,0,,0
2015,S08000025,,75plus years,,Males,,Heart Failure,,c,,c,111.85682326621924
2015,S08000025,,75plus years,,Females,,Heart Failure,0,,0,,0
2015,S08000026,,0-44 years,,Males,,Heart Failure,0,,0,,0
2015,S08000026,,0-44 years,,Females,,Heart Failure,0,,0,,0
2015,S08000026,,45-64 years,,Males,,Heart Failure,0,,0,,0
2015,S08000026,,45-64 years,,Females,,Heart Failure,0,,0,,0
2015,S08000026,,65-74 years,,Males,,Heart Failure,0,,0,,0
2015,S08000026,,65-74 years,,Females,,Heart Failure,0,,0,,0
2015,S08000026,,75plus years,,Males,,Heart Failure,0,,0,,0
2015,S08000026,,75plus years,,Females,,Heart Failure,,c,,c,86.80555555555556
2015,S08000028,,0-44 years,,Males,,Heart Failure,0,,0,,0
2015,S08000028,,0-44 years,,Females,,Heart Failure,0,,0,,0
2015,S08000028,,45-64 years,,Males,,Heart Failure,0,,0,,0
2015,S08000028,,45-64 years,,Females,,Heart Failure,0,,0,,0
2015,S08000028,,65-74 years,,Males,,Heart Failure,0,,0,,0
2015,S08000028,,65-74 years,,Females,,Heart Failure,0,,0,,0
2015,S08000028,,75plus years,,Males,,Heart Failure,0,,0,,0
2015,S08000028,,75plus years,,Females,,Heart Failure,,c,,c,97.08655541988875
2015,S08000029,,0-44 years,,Males,,Heart Failure,0,,0,,0
2015,S08000029,,0-44 years,,Females,,Heart Failure,0,,0,,0
2015,S08000029,,45-64 years,,Males,,Heart Failure,0,,0,,0
2015,S08000029,,45-64 years,,Females,,Heart Failure,0,,0,,0
2015,S08000029,,65-74 years,,Males,,Heart Failure,1,,5.08233380768449,,4.5819587457096205
2015,S08000029,,65-74 years,,Females,,Heart Failure,1,,4.65852976800522,,4.280188950886777
2015,S08000029,,75plus years,,Males,,Heart Failure,5,,38.9529448426301,,37.96710021203461
2015,S08000029,,75plus years,,Females,,Heart Failure,19,,103.350739773716,,101.21221767496986
2015,S08000030,,0-44 years,,Males,,Heart Failure,0,,0,,0
2015,S08000030,,0-44 years,,Females,,Heart Failure,0,,0,,0
2015,S08000030,,45-64 years,,Males,,Heart Failure,1,,1.81195528094367,,1.755272399469908
2015,S08000030,,45-64 years,,Females,,Heart Failure,0,,0,,0
2015,S08000030,,65-74 years,,Males,,Heart Failure,1,,4.5962219055936,,5.289829773277896
2015,S08000030,,65-74 years,,Females,,Heart Failure,2,,8.33680700291788,,8.435176384306358
2015,S08000030,,75plus years,,Males,,Heart Failure,17,,105.19801980198,,124.60516051991108
2015,S08000030,,75plus years,,Females,,Heart Failure,22,,94.4854835938842,,86.9724229906735
2015,S08000031,,0-44 years,,Males,,Heart Failure,0,,0,,0
2015,S08000031,,0-44 years,,Females,,Heart Failure,0,,0,,0
2015,S08000031,,45-64 years,,Males,,Heart Failure,4,,2.71191956446572,,2.8428903365898015
2015,S08000031,,45-64 years,,Females,,Heart Failure,2,,1.24708493895519,,1.3109076418455978
2015,S08000031,,65-74 years,,Males,,Heart Failure,2,,4.23728813559322,,4.31692291125301
2015,S08000031,,65-74 years,,Females,,Heart Failure,4,,7.43121481784235,,8.019374809539848
2015,S08000031,,75plus years,,Males,,Heart Failure,12,,36.2976406533575,,40.016183930858915
2015,S08000031,,75plus years,,Females,,Heart Failure,44,,80.9299587992937,,78.64735620404116
2015,S08000032,,0-44 years,,Males,,Heart Failure,0,,0,,0
2015,S08000032,,0-44 years,,Females,,Heart Failure,0,,0,,0
2015,S08000032,,45-64 years,,Males,,Heart Failure,1,,1.10557097212856,,1.2060034853500723
2015,S08000032,,45-64 years,,Females,,Heart Failure,0,,0,,0
2015,S08000032,,65-74 years,,Males,,Heart Failure,0,,0,,0
2015,S08000032,,65-74 years,,Females,,Heart Failure,2,,5.81750487216033,,6.309247779933437
2015,S08000032,,75plus years,,Males,,Heart Failure,15,,77.2240527182867,,111.03991841953106
2015,S08000032,,75plus years,,Females,,Heart Failure,17,,56.7480054745135,,56.242711235618266
2015,S92000003,d,0-44 years,,Males,,Heart Failure,0,,0,,0
2015,S92000003,d,0-44 years,,Females,,Heart Failure,2,,0.137514696883229,,0.1518384748231601
2015,S92000003,d,45-64 years,,Males,,Heart Failure,6,,0.833211823275772,,0.8507113480921764
2015,S92000003,d,45-64 years,,Females,,Heart Failure,4,,0.525745770375277,,0.5466778159828861
2015,S92000003,d,65-74 years,,Males,,Heart Failure,9,,3.46942473083046,,3.493835768298227
2015,S92000003,d,65-74 years,,Females,,Heart Failure,13,,4.54748978563833,,4.800988261162117
2015,S92000003,d,75plus years,,Males,,Heart Failure,111,,62.9708632114006,,76.988101811873
2015,S92000003,d,75plus years,,Females,,Heart Failure,203,,77.6453938686913,,75.58281420100518
2016,S08000015,,0-44 years,,Males,,Heart Failure,0,,0,,0
2016,S08000015,,0-44 years,,Females,,Heart Failure,0,,0,,0
2016,S08000015,,45-64 years,,Males,,Heart Failure,3,,5.79094681980504,,5.718232639549376
2016,S08000015,,45-64 years,,Females,,Heart Failure,0,,0,,0
2016,S08000015,,65-74 years,,Males,,Heart Failure,1,,4.6279155868197,,5.104957935146614
2016,S08000015,,65-74 years,,Females,,Heart Failure,2,,8.38222967309304,,8.981336782166657
2016,S08000015,,75plus years,,Males,,Heart Failure,6,,41.4193013944498,,52.193343296889374
2016,S08000015,,75plus years,,Females,,Heart Failure,12,,58.6883161343962,,57.25287102623359
2016,S08000016,,0-44 years,,Males,,Heart Failure,0,,0,,0
2016,S08000016,,0-44 years,,Females,,Heart Failure,0,,0,,0
2016,S08000016,,45-64 years,,Males,,Heart Failure,0,,0,,0
2016,S08000016,,45-64 years,,Females,,Heart Failure,0,,0,,0
2016,S08000016,,65-74 years,,Males,,Heart Failure,0,,0,,0
2016,S08000016,,65-74 years,,Females,,Heart Failure,0,,0,,0
2016,S08000016,,75plus years,,Males,,Heart Failure,2,,39.8883127243718,,55.07143823256765
2016,S08000016,,75plus years,,Females,,Heart Failure,8,,118.028917084686,,115.50821204901014
2016,S08000017,,0-44 years,,Males,,Heart Failure,0,,0,,0
2016,S08000017,,0-44 years,,Females,,Heart Failure,0,,0,,0
2016,S08000017,,45-64 years,,Males,,Heart Failure,0,,0,,0
2016,S08000017,,45-64 years,,Females,,Heart Failure,0,,0,,0
2016,S08000017,,65-74 years,,Males,,Heart Failure,1,,10.0040016006403,,9.24968256771188
2016,S08000017,,65-74 years,,Females,,Heart Failure,0,,0,,0
2016,S08000017,,75plus years,,Males,,Heart Failure,5,,69.7641970140924,,76.32932484721329
2016,S08000017,,75plus years,,Females,,Heart Failure,7,,75.4472946755766,,74.429749020231
2016,S08000019,,0-44 years,,Males,,Heart Failure,0,,0,,0
2016,S08000019,,0-44 years,,Females,,Heart Failure,0,,0,,0
2016,S08000019,,45-64 years,,Males,,Heart Failure,0,,0,,0
2016,S08000019,,45-64 years,,Females,,Heart Failure,0,,0,,0
2016,S08000019,,65-74 years,,Males,,Heart Failure,1,,6.50575759547199,,5.824636092622304
2016,S08000019,,65-74 years,,Females,,Heart Failure,2,,11.8771898568799,,13.005338691532872
2016,S08000019,,75plus years,,Males,,Heart Failure,0,,0,,0
2016,S08000019,,75plus years,,Females,,Heart Failure,6,,42.1822272215973,,41.76288464119794
2016,S08000020,,0-44 years,,Males,,Heart Failure,0,,0,,0
2016,S08000020,,0-44 years,,Females,,Heart Failure,0,,0,,0
2016,S08000020,,45-64 years,,Males,,Heart Failure,0,,0,,0
2016,S08000020,,45-64 years,,Females,,Heart Failure,0,,0,,0
2016,S08000020,,65-74 years,,Males,,Heart Failure,3,,10.7342206955775,,10.507109905604564
2016,S08000020,,65-74 years,,Females,,Heart Failure,0,,0,,0
2016,S08000020,,75plus years,,Males,,Heart Failure,15,,80.8668930939673,,94.70039881193856
2016,S08000020,,75plus years,,Females,,Heart Failure,22,,83.6692781623184,,81.07600415927226
2016,S08000022,,0-44 years,,Males,,Heart Failure,0,,0,,0
2016,S08000022,,0-44 years,,Females,,Heart Failure,0,,0,,0
2016,S08000022,,45-64 years,,Males,,Heart Failure,0,,0,,0
2016,S08000022,,45-64 years,,Females,,Heart Failure,0,,0,,0
2016,S08000022,,65-74 years,,Males,,Heart Failure,1,,5.01177767754222,,4.610999329309188
2016,S08000022,,65-74 years,,Females,,Heart Failure,0,,0,,0
2016,S08000022,,75plus years,,Males,,Heart Failure,8,,62.6664577784741,,78.11953226180586
2016,S08000022,,75plus years,,Females,,Heart Failure,15,,83.0426839395449,,79.66161103651035
2016,S08000024,,0-44 years,,Males,,Heart Failure,0,,0,,0
2016,S08000024,,0-44 years,,Females,,Heart Failure,0,,0,,0
2016,S08000024,,45-64 years,,Males,,Heart Failure,2,,1.82043253477026,,1.9203025971383632
2016,S08000024,,45-64 years,,Females,,Heart Failure,2,,1.75549469840601,,1.9326939337569156
2016,S08000024,,65-74 years,,Males,,Heart Failure,0,,0,,0
2016,S08000024,,65-74 years,,Females,,Heart Failure,2,,4.83033450066417,,4.892667296549306
2016,S08000024,,75plus years,,Males,,Heart Failure,14,,55.0574170206072,,68.34883944519287
2016,S08000024,,75plus years,,Females,,Heart Failure,26,,68.9490572542364,,65.88880165069696
2016,S08000025,,0-44 years,,Males,,Heart Failure,0,,0,,0
2016,S08000025,,0-44 years,,Females,,Heart Failure,0,,0,,0
2016,S08000025,,45-64 years,,Males,,Heart Failure,0,,0,,0
2016,S08000025,,45-64 years,,Females,,Heart Failure,0,,0,,0
2016,S08000025,,65-74 years,,Males,,Heart Failure,0,,0,,0
2016,S08000025,,65-74 years,,Females,,Heart Failure,0,,0,,0
2016,S08000025,,75plus years,,Males,,Heart Failure,,c,,c,445.05364334788646
2016,S08000025,,75plus years,,Females,,Heart Failure,,c,,c,159.02224039619256
2016,S08000026,,0-44 years,,Males,,Heart Failure,0,,0,,0
2016,S08000026,,0-44 years,,Females,,Heart Failure,0,,0,,0
2016,S08000026,,45-64 years,,Males,,Heart Failure,0,,0,,0
2016,S08000026,,45-64 years,,Females,,Heart Failure,,c,,c,31.608636452052135
2016,S08000026,,65-74 years,,Males,,Heart Failure,0,,0,,0
2016,S08000026,,65-74 years,,Females,,Heart Failure,0,,0,,0
2016,S08000026,,75plus years,,Males,,Heart Failure,,c,,c,119.73180076628354
2016,S08000026,,75plus years,,Females,,Heart Failure,,c,,c,177.07231040564375
2016,S08000028,,0-44 years,,Males,,Heart Failure,0,,0,,0
2016,S08000028,,0-44 years,,Females,,Heart Failure,0,,0,,0
2016,S08000028,,45-64 years,,Males,,Heart Failure,0,,0,,0
2016,S08000028,,45-64 years,,Females,,Heart Failure,0,,0,,0
2016,S08000028,,65-74 years,,Males,,Heart Failure,0,,0,,0
2016,S08000028,,65-74 years,,Females,,Heart Failure,0,,0,,0
2016,S08000028,,75plus years,,Males,,Heart Failure,0,,0,,0
2016,S08000028,,75plus years,,Females,,Heart Failure,,c,,c,46.2962962962963
2016,S08000029,,0-44 years,,Males,,Heart Failure,0,,0,,0
2016,S08000029,,0-44 years,,Females,,Heart Failure,0,,0,,0
2016,S08000029,,45-64 years,,Males,,Heart Failure,0,,0,,0
2016,S08000029,,45-64 years,,Females,,Heart Failure,1,,1.87497656279296,,1.927593175035098
2016,S08000029,,65-74 years,,Males,,Heart Failure,0,,0,,0
2016,S08000029,,65-74 years,,Females,,Heart Failure,0,,0,,0
2016,S08000029,,75plus years,,Males,,Heart Failure,5,,38.2233774176286,,43.938114870280344
2016,S08000029,,75plus years,,Females,,Heart Failure,15,,81.24796880078,,81.07152043175373
2016,S08000030,,0-44 years,,Males,,Heart Failure,0,,0,,0
2016,S08000030,,0-44 years,,Females,,Heart Failure,0,,0,,0
2016,S08000030,,45-64 years,,Males,,Heart Failure,0,,0,,0
2016,S08000030,,45-64 years,,Females,,Heart Failure,2,,3.43518661651294,,3.330040671024068
2016,S08000030,,65-74 years,,Males,,Heart Failure,1,,4.49559431756878,,5.074493565542159
2016,S08000030,,65-74 years,,Females,,Heart Failure,1,,4.09550722857026,,4.457043019379223
2016,S08000030,,75plus years,,Males,,Heart Failure,12,,73.3272227314391,,92.58233837159804
2016,S08000030,,75plus years,,Females,,Heart Failure,19,,81.3913639479095,,73.18638270976656
2016,S08000031,,0-44 years,,Males,,Heart Failure,0,,0,,0
2016,S08000031,,0-44 years,,Females,,Heart Failure,0,,0,,0
2016,S08000031,,45-64 years,,Males,,Heart Failure,1,,0.674777492121973,,0.6412831526212678
2016,S08000031,,45-64 years,,Females,,Heart Failure,3,,1.85242358752701,,1.7795113592929597
2016,S08000031,,65-74 years,,Males,,Heart Failure,3,,6.22225909486871,,5.634986091829782
2016,S08000031,,65-74 years,,Females,,Heart Failure,2,,3.66441305263929,,3.701046234442098
2016,S08000031,,75plus years,,Males,,Heart Failure,20,,59.9053495477146,,75.07099177806508
2016,S08000031,,75plus years,,Females,,Heart Failure,31,,56.9915799536714,,54.576324868963205
2016,S08000032,,0-44 years,,Males,,Heart Failure,0,,0,,0
2016,S08000032,,0-44 years,,Females,,Heart Failure,1,,0.568068849944613,,0.5841277470693477
2016,S08000032,,45-64 years,,Males,,Heart Failure,3,,3.28630269038647,,3.2382179830767868
2016,S08000032,,45-64 years,,Females,,Heart Failure,0,,0,,0
2016,S08000032,,65-74 years,,Males,,Heart Failure,2,,6.4501564162931,,7.265092321160672
2016,S08000032,,65-74 years,,Females,,Heart Failure,0,,0,,0
2016,S08000032,,75plus years,,Males,,Heart Failure,14,,70.7749860977706,,87.27547755496157
2016,S08000032,,75plus years,,Females,,Heart Failure,12,,39.6851643627224,,41.54414626696519
2016,S92000003,d,0-44 years,,Males,,Heart Failure,0,,0,,0
2016,S92000003,d,0-44 years,,Females,,Heart Failure,1,,0.0687105773062705,,0.07505667314941875
2016,S92000003,d,45-64 years,,Males,,Heart Failure,9,,1.24310422462065,,1.2428076551521483
2016,S92000003,d,45-64 years,,Females,,Heart Failure,9,,1.17291198859408,,1.1783010577529471
2016,S92000003,d,65-74 years,,Males,,Heart Failure,13,,4.89944824675129,,4.858878674527413
2016,S92000003,d,65-74 years,,Females,,Heart Failure,9,,3.09058504774954,,3.2601457270545993
2016,S92000003,d,75plus years,,Males,,Heart Failure,105,,58.652664506759,,72.68188724565985
2016,S92000003,d,75plus years,,Females,,Heart Failure,178,,67.6063185321073,,65.74019030406447
2017,S08000015,,0-44 years,,Males,,Heart Failure,0,,0,,0
2017,S08000015,,0-44 years,,Females,,Heart Failure,0,,0,,0
2017,S08000015,,45-64 years,,Males,,Heart Failure,0,,0,,0
2017,S08000015,,45-64 years,,Females,,Heart Failure,0,,0,,0
2017,S08000015,,65-74 years,,Males,,Heart Failure,0,,0,,0
2017,S08000015,,65-74 years,,Females,,Heart Failure,1,,4.14576510094938,,4.1313157489512085
2017,S08000015,,75plus years,,Males,,Heart Failure,8,,54.2814493146967,,63.67081424305841
2017,S08000015,,75plus years,,Females,,Heart Failure,12,,57.783984205711,,56.8439085108442
2017,S08000016,,0-44 years,,Males,,Heart Failure,0,,0,,0
2017,S08000016,,0-44 years,,Females,,Heart Failure,0,,0,,0
2017,S08000016,,45-64 years,,Males,,Heart Failure,0,,0,,0
2017,S08000016,,45-64 years,,Females,,Heart Failure,0,,0,,0
2017,S08000016,,65-74 years,,Males,,Heart Failure,1,,13.005592404734,,12.800819252432156
2017,S08000016,,65-74 years,,Females,,Heart Failure,0,,0,,0
2017,S08000016,,75plus years,,Males,,Heart Failure,6,,117.050331642606,,147.94160363780614
2017,S08000016,,75plus years,,Females,,Heart Failure,8,,116.652085156022,,114.18531287272596
2017,S08000017,,0-44 years,,Males,,Heart Failure,0,,0,,0
2017,S08000017,,0-44 years,,Females,,Heart Failure,0,,0,,0
2017,S08000017,,45-64 years,,Males,,Heart Failure,0,,0,,0
2017,S08000017,,45-64 years,,Females,,Heart Failure,0,,0,,0
2017,S08000017,,65-74 years,,Males,,Heart Failure,1,,9.90295107942167,,10.280450694958466
2017,S08000017,,65-74 years,,Females,,Heart Failure,1,,9.46521533364884,,9.386762787117608
2017,S08000017,,75plus years,,Males,,Heart Failure,5,,68.4556407447974,,94.74264687362304
2017,S08000017,,75plus years,,Females,,Heart Failure,5,,52.954882440161,,55.444666223109344
2017,S08000019,,0-44 years,,Males,,Heart Failure,0,,0,,0
2017,S08000019,,0-44 years,,Females,,Heart Failure,0,,0,,0
2017,S08000019,,45-64 years,,Males,,Heart Failure,0,,0,,0
2017,S08000019,,45-64 years,,Females,,Heart Failure,0,,0,,0
2017,S08000019,,65-74 years,,Males,,Heart Failure,0,,0,,0
2017,S08000019,,65-74 years,,Females,,Heart Failure,0,,0,,0
2017,S08000019,,75plus years,,Males,,Heart Failure,1,,9.74848898420745,,9.394302355621315
2017,S08000019,,75plus years,,Females,,Heart Failure,7,,48.446259256696,,48.88457427938151
2017,S08000020,,0-44 years,,Males,,Heart Failure,0,,0,,0
2017,S08000020,,0-44 years,,Females,,Heart Failure,0,,0,,0
2017,S08000020,,45-64 years,,Males,,Heart Failure,0,,0,,0
2017,S08000020,,45-64 years,,Females,,Heart Failure,0,,0,,0
2017,S08000020,,65-74 years,,Males,,Heart Failure,2,,7.0067264573991,,7.583858515535534
2017,S08000020,,65-74 years,,Females,,Heart Failure,0,,0,,0
2017,S08000020,,75plus years,,Males,,Heart Failure,10,,52.6315789473684,,61.07081421125582
2017,S08000020,,75plus years,,Females,,Heart Failure,26,,97.7958323929888,,95.37402668394508
2017,S08000022,,0-44 years,,Males,,Heart Failure,0,,0,,0
2017,S08000022,,0-44 years,,Females,,Heart Failure,0,,0,,0
2017,S08000022,,45-64 years,,Males,,Heart Failure,0,,0,,0
2017,S08000022,,45-64 years,,Females,,Heart Failure,0,,0,,0
2017,S08000022,,65-74 years,,Males,,Heart Failure,1,,4.95049504950495,,5.196883948384549
2017,S08000022,,65-74 years,,Females,,Heart Failure,0,,0,,0
2017,S08000022,,75plus years,,Males,,Heart Failure,6,,45.4959053685168,,55.83299229030477
2017,S08000022,,75plus years,,Females,,Heart Failure,11,,60.2442631031272,,58.48412797643913
2017,S08000024,,0-44 years,,Males,,Heart Failure,1,,0.387882549164113,,0.45233313430675426
2017,S08000024,,0-44 years,,Females,,Heart Failure,0,,0,,0
2017,S08000024,,45-64 years,,Males,,Heart Failure,0,,0,,0
2017,S08000024,,45-64 years,,Females,,Heart Failure,1,,0.868161061240081,,0.9405354311453604
